nvar,r,d,prop_Hacker,prop_H1,het,iter,alpha,strategy,p1,p2,p3,p4,p5
2,0,0.2,0.4,0.3,0.1,1000,0.05,2,40.1709401709402,15.3846153846154,14.5299145299145,18.8034188034188,11.1111111111111
2,0,0.2,0.4,0.3,0.1,1000,0.05,3,36.7521367521368,17.0940170940171,16.2393162393162,18.8034188034188,11.1111111111111
5,0,0.2,0.4,0.3,0.1,1000,0.05,1,35.8823529411765,21.1764705882353,17.0588235294118,8.82352941176471,17.0588235294118
5,0,0.2,0.4,0.3,0.1,1000,0.05,2,35.8823529411765,21.1764705882353,17.0588235294118,8.82352941176471,17.0588235294118
5,0,0.2,0.4,0.3,0.1,1000,0.05,3,30,21.7647058823529,18.2352941176471,11.1764705882353,18.8235294117647
10,0,0.2,0.4,0.3,0.1,1000,0.05,1,36.3636363636364,18.1818181818182,17.8030303030303,17.4242424242424,10.2272727272727
10,0,0.2,0.4,0.3,0.1,1000,0.05,2,36.3636363636364,18.1818181818182,17.8030303030303,17.4242424242424,10.2272727272727
10,0,0.2,0.4,0.3,0.1,1000,0.05,3,30.3030303030303,18.9393939393939,18.5606060606061,19.3181818181818,12.8787878787879
50,0,0.2,0.4,0.3,0.1,1000,0.05,1,52.6315789473684,20.8237986270023,13.9588100686499,7.55148741418764,4.5766590389016
50,0,0.2,0.4,0.3,0.1,1000,0.05,2,52.6315789473684,20.8237986270023,13.9588100686499,7.55148741418764,4.5766590389016
50,0,0.2,0.4,0.3,0.1,1000,0.05,3,26.7734553775744,19.2219679633867,16.9336384439359,17.162471395881,19.908466819222
2,0.3,0.2,0.4,0.3,0.1,1000,0.05,1,36.9369369369369,13.5135135135135,16.2162162162162,15.3153153153153,17.1171171171171
2,0.3,0.2,0.4,0.3,0.1,1000,0.05,2,36.9369369369369,13.5135135135135,16.2162162162162,15.3153153153153,17.1171171171171
2,0.3,0.2,0.4,0.3,0.1,1000,0.05,3,36.036036036036,15.3153153153153,16.2162162162162,15.3153153153153,17.1171171171171
5,0.3,0.2,0.4,0.3,0.1,1000,0.05,1,37.7142857142857,21.1428571428571,14.8571428571429,13.7142857142857,12.5714285714286
5,0.3,0.2,0.4,0.3,0.1,1000,0.05,2,37.7142857142857,21.1428571428571,14.8571428571429,13.7142857142857,12.5714285714286
5,0.3,0.2,0.4,0.3,0.1,1000,0.05,3,33.1428571428571,22.2857142857143,14.8571428571429,14.8571428571429,14.8571428571429
10,0.3,0.2,0.4,0.3,0.1,1000,0.05,1,38.4976525821596,18.3098591549296,18.3098591549296,17.8403755868545,7.04225352112676
10,0.3,0.2,0.4,0.3,0.1,1000,0.05,2,38.4976525821596,18.3098591549296,18.3098591549296,17.8403755868545,7.04225352112676
10,0.3,0.2,0.4,0.3,0.1,1000,0.05,3,29.1079812206573,19.7183098591549,17.3708920187793,23.0046948356808,10.7981220657277
50,0.3,0.2,0.4,0.3,0.1,1000,0.05,1,49.3403693931399,18.7335092348285,12.401055408971,10.0263852242744,9.23482849604222
50,0.3,0.2,0.4,0.3,0.1,1000,0.05,2,49.3403693931399,18.7335092348285,12.401055408971,10.0263852242744,9.23482849604222
50,0.3,0.2,0.4,0.3,0.1,1000,0.05,3,27.1767810026385,18.9973614775726,18.2058047493404,18.2058047493404,17.1503957783641
2,0.6,0.2,0.4,0.3,0.1,1000,0.05,1,43.2432432432432,18.018018018018,9.00900900900901,13.5135135135135,16.2162162162162
2,0.6,0.2,0.4,0.3,0.1,1000,0.05,2,43.2432432432432,18.018018018018,9.00900900900901,13.5135135135135,16.2162162162162
2,0.6,0.2,0.4,0.3,0.1,1000,0.05,3,38.7387387387387,19.8198198198198,10.8108108108108,14.4144144144144,16.2162162162162
5,0.6,0.2,0.4,0.3,0.1,1000,0.05,1,41.7808219178082,14.3835616438356,10.958904109589,21.9178082191781,10.2739726027397
5,0.6,0.2,0.4,0.3,0.1,1000,0.05,2,41.7808219178082,14.3835616438356,10.958904109589,21.9178082191781,10.2739726027397
5,0.6,0.2,0.4,0.3,0.1,1000,0.05,3,32.1917808219178,11.6438356164384,15.7534246575342,24.6575342465753,15.0684931506849
10,0.6,0.2,0.4,0.3,0.1,1000,0.05,1,34.9693251533742,26.3803680981595,16.5644171779141,11.0429447852761,10.4294478527607
10,0.6,0.2,0.4,0.3,0.1,1000,0.05,2,34.9693251533742,26.3803680981595,16.5644171779141,11.0429447852761,10.4294478527607
10,0.6,0.2,0.4,0.3,0.1,1000,0.05,3,25.1533742331288,19.6319018404908,21.4723926380368,15.9509202453988,17.7914110429448
50,0.6,0.2,0.4,0.3,0.1,1000,0.05,1,36.5671641791045,22.7611940298507,13.8059701492537,14.9253731343284,11.9402985074627
50,0.6,0.2,0.4,0.3,0.1,1000,0.05,2,36.5671641791045,22.7611940298507,13.8059701492537,14.9253731343284,11.9402985074627
50,0.6,0.2,0.4,0.3,0.1,1000,0.05,3,15.6716417910448,16.7910447761194,22.0149253731343,21.6417910447761,23.8805970149254
2,0.9,0.2,0.4,0.3,0.1,1000,0.05,1,41.4141414141414,11.1111111111111,19.1919191919192,16.1616161616162,12.1212121212121
2,0.9,0.2,0.4,0.3,0.1,1000,0.05,2,41.4141414141414,11.1111111111111,19.1919191919192,16.1616161616162,12.1212121212121
2,0.9,0.2,0.4,0.3,0.1,1000,0.05,3,39.3939393939394,13.1313131313131,19.1919191919192,16.1616161616162,12.1212121212121
5,0.9,0.2,0.4,0.3,0.1,1000,0.05,1,38.3928571428572,29.4642857142857,8.92857142857143,13.3928571428571,9.82142857142857
5,0.9,0.2,0.4,0.3,0.1,1000,0.05,2,38.3928571428572,29.4642857142857,8.92857142857143,13.3928571428571,9.82142857142857
5,0.9,0.2,0.4,0.3,0.1,1000,0.05,3,30.3571428571429,25.8928571428572,12.5,16.9642857142857,14.2857142857143
10,0.9,0.2,0.4,0.3,0.1,1000,0.05,1,38.8157894736842,21.0526315789474,13.1578947368421,15.1315789473684,11.8421052631579
10,0.9,0.2,0.4,0.3,0.1,1000,0.05,2,38.8157894736842,21.0526315789474,13.1578947368421,15.1315789473684,11.8421052631579
10,0.9,0.2,0.4,0.3,0.1,1000,0.05,3,26.9736842105263,21.0526315789474,17.1052631578947,15.7894736842105,19.0789473684211
50,0.9,0.2,0.4,0.3,0.1,1000,0.05,1,34.5679012345679,13.5802469135802,19.1358024691358,14.8148148148148,17.9012345679012
50,0.9,0.2,0.4,0.3,0.1,1000,0.05,2,34.5679012345679,13.5802469135802,19.1358024691358,14.8148148148148,17.9012345679012
50,0.9,0.2,0.4,0.3,0.1,1000,0.05,3,22.8395061728395,9.87654320987654,20.9876543209877,21.6049382716049,24.6913580246914
2,0,0.3,0.4,0.3,0.1,1000,0.05,1,40.9937888198758,22.360248447205,14.9068322981366,10.5590062111801,9.3167701863354
2,0,0.3,0.4,0.3,0.1,1000,0.05,2,40.9937888198758,22.360248447205,14.9068322981366,10.5590062111801,9.3167701863354
2,0,0.3,0.4,0.3,0.1,1000,0.05,3,39.7515527950311,21.7391304347826,14.9068322981366,11.1801242236025,11.1801242236025
5,0,0.3,0.4,0.3,0.1,1000,0.05,1,39.2241379310345,20.6896551724138,15.0862068965517,12.5,12.5
5,0,0.3,0.4,0.3,0.1,1000,0.05,2,39.2241379310345,20.6896551724138,15.0862068965517,12.5,12.5
5,0,0.3,0.4,0.3,0.1,1000,0.05,3,33.6206896551724,21.551724137931,16.8103448275862,14.2241379310345,13.7931034482759
10,0,0.3,0.4,0.3,0.1,1000,0.05,1,46.0966542750929,16.3568773234201,16.728624535316,9.66542750929368,10.7806691449814
10,0,0.3,0.4,0.3,0.1,1000,0.05,2,46.0966542750929,16.3568773234201,16.728624535316,9.66542750929368,10.7806691449814
10,0,0.3,0.4,0.3,0.1,1000,0.05,3,37.546468401487,18.5873605947955,17.4721189591078,13.3828996282528,13.0111524163569
50,0,0.3,0.4,0.3,0.1,1000,0.05,1,52.2222222222222,20,12.4444444444444,8.22222222222222,6.66666666666667
50,0,0.3,0.4,0.3,0.1,1000,0.05,2,52.2222222222222,20,12.4444444444444,8.22222222222222,6.66666666666667
50,0,0.3,0.4,0.3,0.1,1000,0.05,3,25.5555555555556,16.2222222222222,20.6666666666667,20,17.1111111111111
2,0.3,0.3,0.4,0.3,0.1,1000,0.05,1,40.1360544217687,19.0476190476191,14.2857142857143,9.52380952380952,14.2857142857143
2,0.3,0.3,0.4,0.3,0.1,1000,0.05,2,40.1360544217687,19.0476190476191,14.2857142857143,9.52380952380952,14.2857142857143
2,0.3,0.3,0.4,0.3,0.1,1000,0.05,3,36.734693877551,19.7278911564626,15.6462585034014,10.8843537414966,14.2857142857143
5,0.3,0.3,0.4,0.3,0.1,1000,0.05,1,42.5742574257426,18.3168316831683,10.8910891089109,11.3861386138614,15.8415841584158
5,0.3,0.3,0.4,0.3,0.1,1000,0.05,2,42.5742574257426,18.3168316831683,10.8910891089109,11.3861386138614,15.8415841584158
5,0.3,0.3,0.4,0.3,0.1,1000,0.05,3,38.6138613861386,16.3366336633663,12.3762376237624,13.3663366336634,18.3168316831683
10,0.3,0.3,0.4,0.3,0.1,1000,0.05,1,35.2713178294574,19.3798449612403,15.5038759689922,14.3410852713178,14.7286821705426
10,0.3,0.3,0.4,0.3,0.1,1000,0.05,2,35.2713178294574,19.3798449612403,15.5038759689922,14.3410852713178,14.7286821705426
10,0.3,0.3,0.4,0.3,0.1,1000,0.05,3,28.2945736434109,18.6046511627907,16.2790697674419,16.2790697674419,19.7674418604651
50,0.3,0.3,0.4,0.3,0.1,1000,0.05,1,53.5377358490566,17.2169811320755,12.0283018867925,8.49056603773585,8.0188679245283
50,0.3,0.3,0.4,0.3,0.1,1000,0.05,2,53.5377358490566,17.2169811320755,12.0283018867925,8.49056603773585,8.0188679245283
50,0.3,0.3,0.4,0.3,0.1,1000,0.05,3,29.7169811320755,20.0471698113208,14.8584905660377,16.7452830188679,17.9245283018868
2,0.6,0.3,0.4,0.3,0.1,1000,0.05,1,45,16.4285714285714,12.1428571428571,15.7142857142857,10.7142857142857
2,0.6,0.3,0.4,0.3,0.1,1000,0.05,2,45,16.4285714285714,12.1428571428571,15.7142857142857,10.7142857142857
2,0.6,0.3,0.4,0.3,0.1,1000,0.05,3,42.1428571428571,14.2857142857143,14.2857142857143,15.7142857142857,13.5714285714286
5,0.6,0.3,0.4,0.3,0.1,1000,0.05,1,50.8571428571429,18.2857142857143,11.4285714285714,8,10.8571428571429
5,0.6,0.3,0.4,0.3,0.1,1000,0.05,2,50.8571428571429,18.2857142857143,11.4285714285714,8,10.8571428571429
5,0.6,0.3,0.4,0.3,0.1,1000,0.05,3,43.4285714285714,17.7142857142857,14.2857142857143,12,12
10,0.6,0.3,0.4,0.3,0.1,1000,0.05,1,41.5384615384615,17.4358974358974,14.3589743589744,15.8974358974359,9.23076923076923
10,0.6,0.3,0.4,0.3,0.1,1000,0.05,2,41.5384615384615,17.4358974358974,14.3589743589744,15.8974358974359,9.23076923076923
10,0.6,0.3,0.4,0.3,0.1,1000,0.05,3,28.7179487179487,16.9230769230769,17.4358974358974,21.5384615384615,14.3589743589744
50,0.6,0.3,0.4,0.3,0.1,1000,0.05,1,45.8333333333333,17.3076923076923,11.8589743589744,13.7820512820513,11.2179487179487
50,0.6,0.3,0.4,0.3,0.1,1000,0.05,2,45.8333333333333,17.3076923076923,11.8589743589744,13.7820512820513,11.2179487179487
50,0.6,0.3,0.4,0.3,0.1,1000,0.05,3,20.1923076923077,16.9871794871795,17.948717948718,23.7179487179487,21.1538461538462
2,0.9,0.3,0.4,0.3,0.1,1000,0.05,1,45.7627118644068,17.7966101694915,13.5593220338983,9.32203389830508,12.7118644067797
2,0.9,0.3,0.4,0.3,0.1,1000,0.05,2,45.7627118644068,17.7966101694915,13.5593220338983,9.32203389830508,12.7118644067797
2,0.9,0.3,0.4,0.3,0.1,1000,0.05,3,44.9152542372881,15.2542372881356,14.406779661017,10.1694915254237,14.406779661017
5,0.9,0.3,0.4,0.3,0.1,1000,0.05,1,45.4545454545455,14.6853146853147,14.6853146853147,14.6853146853147,10.4895104895105
5,0.9,0.3,0.4,0.3,0.1,1000,0.05,2,45.4545454545455,14.6853146853147,14.6853146853147,14.6853146853147,10.4895104895105
5,0.9,0.3,0.4,0.3,0.1,1000,0.05,3,39.1608391608392,16.7832167832168,13.986013986014,16.0839160839161,13.986013986014
10,0.9,0.3,0.4,0.3,0.1,1000,0.05,1,45.7627118644068,14.1242937853107,10.7344632768362,11.2994350282486,15.2542372881356
10,0.9,0.3,0.4,0.3,0.1,1000,0.05,2,45.7627118644068,14.1242937853107,10.7344632768362,11.2994350282486,15.2542372881356
10,0.9,0.3,0.4,0.3,0.1,1000,0.05,3,38.9830508474576,12.4293785310734,11.864406779661,12.4293785310734,21.4689265536723
50,0.9,0.3,0.4,0.3,0.1,1000,0.05,1,50,15.4255319148936,11.7021276595745,9.57446808510638,12.7659574468085
50,0.9,0.3,0.4,0.3,0.1,1000,0.05,2,50,15.4255319148936,11.7021276595745,9.57446808510638,12.7659574468085
50,0.9,0.3,0.4,0.3,0.1,1000,0.05,3,30.8510638297872,15.9574468085106,11.1702127659574,17.5531914893617,23.936170212766
2,0,0.4,0.4,0.3,0.1,1000,0.05,1,54.8387096774194,12.3655913978495,11.8279569892473,10.2150537634409,9.67741935483871
2,0,0.4,0.4,0.3,0.1,1000,0.05,2,54.8387096774194,12.3655913978495,11.8279569892473,10.2150537634409,9.67741935483871
2,0,0.4,0.4,0.3,0.1,1000,0.05,3,54.8387096774194,12.9032258064516,11.8279569892473,10.2150537634409,9.67741935483871
5,0,0.4,0.4,0.3,0.1,1000,0.05,1,53.3613445378151,13.8655462184874,10.5042016806723,8.40336134453782,9.66386554621849
5,0,0.4,0.4,0.3,0.1,1000,0.05,2,53.3613445378151,13.8655462184874,10.5042016806723,8.40336134453782,9.66386554621849
5,0,0.4,0.4,0.3,0.1,1000,0.05,3,45.3781512605042,16.3865546218487,13.8655462184874,10.5042016806723,9.66386554621849
10,0,0.4,0.4,0.3,0.1,1000,0.05,1,50.8361204013378,17.056856187291,14.38127090301,9.69899665551839,7.69230769230769
10,0,0.4,0.4,0.3,0.1,1000,0.05,2,50.8361204013378,17.056856187291,14.38127090301,9.69899665551839,7.69230769230769
10,0,0.4,0.4,0.3,0.1,1000,0.05,3,38.7959866220736,18.3946488294314,17.3913043478261,13.3779264214047,11.7056856187291
50,0,0.4,0.4,0.3,0.1,1000,0.05,1,58.1196581196581,18.1623931623932,11.1111111111111,7.05128205128205,4.27350427350427
50,0,0.4,0.4,0.3,0.1,1000,0.05,2,58.1196581196581,18.1623931623932,11.1111111111111,7.05128205128205,4.27350427350427
50,0,0.4,0.4,0.3,0.1,1000,0.05,3,34.4017094017094,17.948717948718,16.4529914529915,15.1709401709402,14.957264957265
2,0.3,0.4,0.4,0.3,0.1,1000,0.05,1,50,16.3157894736842,10,9.47368421052632,11.5789473684211
2,0.3,0.4,0.4,0.3,0.1,1000,0.05,2,50,16.3157894736842,10,9.47368421052632,11.5789473684211
2,0.3,0.4,0.4,0.3,0.1,1000,0.05,3,47.3684210526316,17.8947368421053,10,9.47368421052632,12.6315789473684
5,0.3,0.4,0.4,0.3,0.1,1000,0.05,1,48.9177489177489,15.1515151515152,10.3896103896104,12.987012987013,10.8225108225108
5,0.3,0.4,0.4,0.3,0.1,1000,0.05,2,48.9177489177489,15.1515151515152,10.3896103896104,12.987012987013,10.8225108225108
5,0.3,0.4,0.4,0.3,0.1,1000,0.05,3,42.4242424242424,15.5844155844156,12.5541125541126,15.5844155844156,12.1212121212121
10,0.3,0.4,0.4,0.3,0.1,1000,0.05,1,49.6428571428572,18.2142857142857,10,10,11.0714285714286
10,0.3,0.4,0.4,0.3,0.1,1000,0.05,2,49.6428571428572,18.2142857142857,10,10,11.0714285714286
10,0.3,0.4,0.4,0.3,0.1,1000,0.05,3,38.2142857142857,20,13.9285714285714,13.5714285714286,13.9285714285714
50,0.3,0.4,0.4,0.3,0.1,1000,0.05,1,54.7297297297297,18.018018018018,9.90990990990991,7.65765765765766,8.55855855855856
50,0.3,0.4,0.4,0.3,0.1,1000,0.05,2,54.7297297297297,18.018018018018,9.90990990990991,7.65765765765766,8.55855855855856
50,0.3,0.4,0.4,0.3,0.1,1000,0.05,3,32.4324324324324,19.8198198198198,13.963963963964,15.3153153153153,17.7927927927928
2,0.6,0.4,0.4,0.3,0.1,1000,0.05,1,50.5050505050505,18.6868686868687,8.58585858585859,10.1010101010101,9.5959595959596
2,0.6,0.4,0.4,0.3,0.1,1000,0.05,2,50.5050505050505,18.6868686868687,8.58585858585859,10.1010101010101,9.5959595959596
2,0.6,0.4,0.4,0.3,0.1,1000,0.05,3,46.4646464646465,18.6868686868687,9.09090909090909,12.6262626262626,10.6060606060606
5,0.6,0.4,0.4,0.3,0.1,1000,0.05,1,47.0319634703196,15.9817351598174,15.5251141552511,10.958904109589,8.67579908675799
5,0.6,0.4,0.4,0.3,0.1,1000,0.05,2,47.0319634703196,15.9817351598174,15.5251141552511,10.958904109589,8.67579908675799
5,0.6,0.4,0.4,0.3,0.1,1000,0.05,3,41.0958904109589,15.9817351598174,17.8082191780822,13.2420091324201,10.0456621004566
10,0.6,0.4,0.4,0.3,0.1,1000,0.05,1,50.4,15.6,16,7.2,8
10,0.6,0.4,0.4,0.3,0.1,1000,0.05,2,50.4,15.6,16,7.2,8
10,0.6,0.4,0.4,0.3,0.1,1000,0.05,3,40.8,15.6,19.6,10,12
50,0.6,0.4,0.4,0.3,0.1,1000,0.05,1,45.9701492537313,18.5074626865672,12.5373134328358,9.25373134328358,10.7462686567164
50,0.6,0.4,0.4,0.3,0.1,1000,0.05,2,45.9701492537313,18.5074626865672,12.5373134328358,9.25373134328358,10.7462686567164
50,0.6,0.4,0.4,0.3,0.1,1000,0.05,3,26.2686567164179,19.1044776119403,17.3134328358209,15.8208955223881,19.4029850746269
2,0.9,0.4,0.4,0.3,0.1,1000,0.05,1,50.8771929824562,12.8654970760234,11.1111111111111,11.1111111111111,9.94152046783626
2,0.9,0.4,0.4,0.3,0.1,1000,0.05,2,50.8771929824562,12.8654970760234,11.1111111111111,11.1111111111111,9.94152046783626
2,0.9,0.4,0.4,0.3,0.1,1000,0.05,3,49.1228070175439,13.4502923976608,9.94152046783626,13.4502923976608,9.94152046783626
5,0.9,0.4,0.4,0.3,0.1,1000,0.05,1,54.0540540540541,14.0540540540541,11.3513513513514,10.2702702702703,7.56756756756757
5,0.9,0.4,0.4,0.3,0.1,1000,0.05,2,54.0540540540541,14.0540540540541,11.3513513513514,10.2702702702703,7.56756756756757
5,0.9,0.4,0.4,0.3,0.1,1000,0.05,3,48.6486486486487,10.2702702702703,14.5945945945946,14.5945945945946,9.72972972972973
10,0.9,0.4,0.4,0.3,0.1,1000,0.05,1,52.8089887640449,19.1011235955056,8.98876404494382,6.74157303370787,9.55056179775281
10,0.9,0.4,0.4,0.3,0.1,1000,0.05,2,52.8089887640449,19.1011235955056,8.98876404494382,6.74157303370787,9.55056179775281
10,0.9,0.4,0.4,0.3,0.1,1000,0.05,3,47.1910112359551,15.1685393258427,12.3595505617978,10.1123595505618,12.9213483146067
50,0.9,0.4,0.4,0.3,0.1,1000,0.05,1,49.1150442477876,13.716814159292,11.5044247787611,9.29203539823009,14.6017699115044
50,0.9,0.4,0.4,0.3,0.1,1000,0.05,2,49.1150442477876,13.716814159292,11.5044247787611,9.29203539823009,14.6017699115044
50,0.9,0.4,0.4,0.3,0.1,1000,0.05,3,37.1681415929204,11.9469026548673,11.0619469026549,17.6991150442478,20.353982300885
2,0,0.1,0.6,0.3,0.1,1000,0.05,1,25,22.3214285714286,17.8571428571429,17.8571428571429,16.9642857142857
2,0,0.1,0.6,0.3,0.1,1000,0.05,2,25,22.3214285714286,17.8571428571429,17.8571428571429,16.9642857142857
2,0,0.1,0.6,0.3,0.1,1000,0.05,3,21.4285714285714,22.3214285714286,19.6428571428571,19.6428571428571,16.9642857142857
5,0,0.1,0.6,0.3,0.1,1000,0.05,1,31.2169312169312,17.4603174603175,17.4603174603175,16.4021164021164,17.4603174603175
5,0,0.1,0.6,0.3,0.1,1000,0.05,2,31.2169312169312,17.4603174603175,17.4603174603175,16.4021164021164,17.4603174603175
5,0,0.1,0.6,0.3,0.1,1000,0.05,3,29.1005291005291,16.9312169312169,17.4603174603175,17.989417989418,18.5185185185185
10,0,0.1,0.6,0.3,0.1,1000,0.05,1,30.1639344262295,15.0819672131148,20,18.3606557377049,16.3934426229508
10,0,0.1,0.6,0.3,0.1,1000,0.05,2,30.1639344262295,15.0819672131148,20,18.3606557377049,16.3934426229508
10,0,0.1,0.6,0.3,0.1,1000,0.05,3,21.9672131147541,15.7377049180328,21.6393442622951,21.6393442622951,19.016393442623
50,0,0.1,0.6,0.3,0.1,1000,0.05,1,49.3996569468268,22.8130360205832,14.5797598627787,7.89022298456261,5.31732418524871
50,0,0.1,0.6,0.3,0.1,1000,0.05,2,49.3996569468268,22.8130360205832,14.5797598627787,7.89022298456261,5.31732418524871
50,0,0.1,0.6,0.3,0.1,1000,0.05,3,20.5831903945111,19.7255574614065,20.2401372212693,18.8679245283019,20.5831903945111
2,0.3,0.1,0.6,0.3,0.1,1000,0.05,1,30.7692307692308,22.1153846153846,19.2307692307692,14.4230769230769,13.4615384615385
2,0.3,0.1,0.6,0.3,0.1,1000,0.05,2,30.7692307692308,22.1153846153846,19.2307692307692,14.4230769230769,13.4615384615385
2,0.3,0.1,0.6,0.3,0.1,1000,0.05,3,29.8076923076923,22.1153846153846,19.2307692307692,14.4230769230769,14.4230769230769
5,0.3,0.1,0.6,0.3,0.1,1000,0.05,1,31.1764705882353,19.4117647058824,16.4705882352941,15.2941176470588,17.6470588235294
5,0.3,0.1,0.6,0.3,0.1,1000,0.05,2,31.1764705882353,19.4117647058824,16.4705882352941,15.2941176470588,17.6470588235294
5,0.3,0.1,0.6,0.3,0.1,1000,0.05,3,25.2941176470588,21.1764705882353,15.8823529411765,17.0588235294118,20.5882352941176
10,0.3,0.1,0.6,0.3,0.1,1000,0.05,1,29.4545454545455,21.4545454545455,17.4545454545455,15.6363636363636,16
10,0.3,0.1,0.6,0.3,0.1,1000,0.05,2,29.4545454545455,21.4545454545455,17.4545454545455,15.6363636363636,16
10,0.3,0.1,0.6,0.3,0.1,1000,0.05,3,20,21.8181818181818,20.3636363636364,18.9090909090909,18.9090909090909
50,0.3,0.1,0.6,0.3,0.1,1000,0.05,1,40.7129455909944,23.0769230769231,16.6979362101313,10.8818011257036,8.44277673545966
50,0.3,0.1,0.6,0.3,0.1,1000,0.05,2,40.7129455909944,23.0769230769231,16.6979362101313,10.8818011257036,8.44277673545966
50,0.3,0.1,0.6,0.3,0.1,1000,0.05,3,19.5121951219512,19.1369606003752,20.6378986866792,19.1369606003752,21.5759849906191
2,0.6,0.1,0.6,0.3,0.1,1000,0.05,1,20.7317073170732,21.9512195121951,20.7317073170732,17.0731707317073,19.5121951219512
2,0.6,0.1,0.6,0.3,0.1,1000,0.05,2,20.7317073170732,21.9512195121951,20.7317073170732,17.0731707317073,19.5121951219512
2,0.6,0.1,0.6,0.3,0.1,1000,0.05,3,20.7317073170732,21.9512195121951,19.5121951219512,18.2926829268293,19.5121951219512
5,0.6,0.1,0.6,0.3,0.1,1000,0.05,1,28.1481481481482,20,20,14.0740740740741,17.7777777777778
5,0.6,0.1,0.6,0.3,0.1,1000,0.05,2,28.1481481481482,20,20,14.0740740740741,17.7777777777778
5,0.6,0.1,0.6,0.3,0.1,1000,0.05,3,22.2222222222222,17.037037037037,22.962962962963,17.7777777777778,20
10,0.6,0.1,0.6,0.3,0.1,1000,0.05,1,32.1608040201005,20.6030150753769,13.5678391959799,19.5979899497487,14.070351758794
10,0.6,0.1,0.6,0.3,0.1,1000,0.05,2,32.1608040201005,20.6030150753769,13.5678391959799,19.5979899497487,14.070351758794
10,0.6,0.1,0.6,0.3,0.1,1000,0.05,3,20.6030150753769,17.5879396984925,17.0854271356784,24.1206030150754,20.6030150753769
50,0.6,0.1,0.6,0.3,0.1,1000,0.05,1,36.8,19.7333333333333,15.7333333333333,14.1333333333333,13.6
50,0.6,0.1,0.6,0.3,0.1,1000,0.05,2,36.8,19.7333333333333,15.7333333333333,14.1333333333333,13.6
50,0.6,0.1,0.6,0.3,0.1,1000,0.05,3,14.1333333333333,17.8666666666667,18.1333333333333,23.4666666666667,26.4
2,0.9,0.1,0.6,0.3,0.1,1000,0.05,1,31.7073170731707,23.1707317073171,13.4146341463415,15.8536585365854,15.8536585365854
2,0.9,0.1,0.6,0.3,0.1,1000,0.05,2,31.7073170731707,23.1707317073171,13.4146341463415,15.8536585365854,15.8536585365854
2,0.9,0.1,0.6,0.3,0.1,1000,0.05,3,25.609756097561,28.0487804878049,10.9756097560976,18.2926829268293,17.0731707317073
5,0.9,0.1,0.6,0.3,0.1,1000,0.05,1,27.7777777777778,18.8888888888889,15.5555555555556,14.4444444444444,23.3333333333333
5,0.9,0.1,0.6,0.3,0.1,1000,0.05,2,27.7777777777778,18.8888888888889,15.5555555555556,14.4444444444444,23.3333333333333
5,0.9,0.1,0.6,0.3,0.1,1000,0.05,3,17.7777777777778,20,17.7777777777778,14.4444444444444,30
10,0.9,0.1,0.6,0.3,0.1,1000,0.05,1,24.6268656716418,21.6417910447761,21.6417910447761,18.6567164179105,13.4328358208955
10,0.9,0.1,0.6,0.3,0.1,1000,0.05,2,24.6268656716418,21.6417910447761,21.6417910447761,18.6567164179105,13.4328358208955
10,0.9,0.1,0.6,0.3,0.1,1000,0.05,3,15.6716417910448,15.6716417910448,20.1492537313433,26.1194029850746,22.3880597014925
50,0.9,0.1,0.6,0.3,0.1,1000,0.05,1,31.6176470588235,20.5882352941176,19.1176470588235,16.9117647058824,11.7647058823529
50,0.9,0.1,0.6,0.3,0.1,1000,0.05,2,31.6176470588235,20.5882352941176,19.1176470588235,16.9117647058824,11.7647058823529
